Comment.ID,touchpoint_id,Analyst,Firm,Setting,Comment Sentiment,Comments,Proposed.Summary,Date,Tags,Technology,Main Competition,Primary.Spokesperson,dev_mention,acquisition_mention,Campaign
C8133,T1934,Milind Govekar,Gartner,Verbal Comment,Advice,"Platform Business Model can apply to VMware business:
-Encouraging ecosystems to use your platform and data to judge if there are new capabilities or partnerships that should be launched.
-Monitoring information and suggesting improvements or new capabilities.
-Benchmarking and maturity modeling to help customers decide where to invest next.  It will be based on data and patterns. Provides value to make accurate business decisions.",,3/19/2021,Features or products (included/missing/recommended),Management (vRealize),,Purnima Padmanabhan,0,0,SAS
C8132,T1934,Milind Govekar,Gartner,Verbal Comment,Advice,"Google is going this direction with a platform business model.   They are looking to differentiate but don’t fully understand manageability.  They are looking for partnerships to help with investments in:
-Verticalization (40% of investment funds are ESG funds and Google is trying to attract these to monitor and analyze the data).  
              -Sustainability (need data from underlying platform).
                                           -GAIA X Foundation- Google is a contributor and looking to become sticky.",,3/19/2021,Competitive mentions/intel,Management (vRealize),Google,Purnima Padmanabhan,0,0,SAS
C8131,T1934,Milind Govekar,Gartner,Verbal Comment,Advice,"Opportunity for VMware in distributed cloud is unified data management.  VMware can gather, filter and provide views into data. It is true Business Transformation.",,3/19/2021,Features or products (included/missing/recommended),Management (vRealize),,Purnima Padmanabhan,0,0,SAS
C8130,T1934,Milind Govekar,Gartner,Verbal Comment,Advice,"Lifespan of CCOEs is about 4 years. CCOEs collapse when they see applications and infrastructure as silos.  To extend their lifespan and empower them, VMware can guide them to:
-Develop more data and analytics capabilities.
-Integrate infrastructure and applications.",,3/19/2021,Adoption,Management (vRealize),,Purnima Padmanabhan,0,0,SAS
C8129,T1934,Milind Govekar,Gartner,Verbal Comment,Advice,"VMware can build in context by: 
-VMware has opportunity for Management to help make workload placement decisions. You can be an integral part for monitoring and management as a community of practice. From engagement point of view, it is valuable.  SREs and product managers get the data to help guide the rest of team for improvements and placement.
-From a journey point of view, VMware can make it easier with the idea of community of practice at CCOE level.  Build beyond cloud adoption and plan for monitoring and management early. Articulate what those capabilities are and outline the benefits in each level.  It should be part of a governance function and allows for transition to future stages easier. Clients don’t want to play catch-up at the later stages. It marries SaaS and maturity journey.",,3/19/2021,Features or products (included/missing/recommended),Management (vRealize),,Purnima Padmanabhan,0,0,SAS
C8128,T1934,Milind Govekar,Gartner,Verbal Comment,Advice,"""Platform approach will add value for each of these strategies as customers migrate.  You can provide specific platform guidance on migration strategy. Offer advice on what form factors for which app/workload. You can expand to the next stage of marrying cloud portability, risk level, and exit strategy.  You have the data to do it and to become the deployment journal for you and clients. Management and monitoring can help provide guidance. You can use for pipeline building as a benchmark.",,3/19/2021,Adoption,Management (vRealize),,Purnima Padmanabhan,0,0,SAS
C8127,T1934,Milind Govekar,Gartner,Verbal Comment,Advice,"DataDog is trying to bring together AIOps.  They are trying to show a library together. Some is good and some is claimed.  In the APM space, it is competitively priced. Problem diagnoses space is not good for them.  Lack of good professional services and customization is complex",,3/19/2021,Competitive mentions/intel,Management (vRealize),Datadog,Purnima Padmanabhan,0,0,SAS
C8126,T1934,Milind Govekar,Gartner,Verbal Comment,Advice,"Hashi reads more like program code.  They are pushing modularity and abstraction, flexibility, and open source.  They claim to be independent of all platforms but they are small and customers worry about their future (acquisition target).  There is a separation of the tools and company.  Customers ask if it is worth investing in their tools.",,3/19/2021,Competitive mentions/intel,Management (vRealize),,Purnima Padmanabhan,0,1,SAS
C8125,T1934,Milind Govekar,Gartner,Verbal Comment,Advice,Ansible comes up often. Customers worry what IBM is going to do with RedHat.  They are not going in full guns blazing into RedHat.,,3/19/2021,Adoption,Management (vRealize),RedHat,Purnima Padmanabhan,0,0,SAS
C8124,T1879,Roberto Kompany,Analysys Mason,Verbal Comment,Neutral,"In terms of 5G, there are about 25 operators in O-RAN and most are tier 2s. Operators want more suppliers. Now we only have four suppliers in the RAN space. That isn't sufficient for a healthy market.",,3/4/2021,Adoption,RAN,,Ben Basler,0,0,
C8123,T1874,Anil Rao,Analysys Mason,Verbal Comment,Neutral, Some of the SON vendors who have been successful are becoming active in RAN. Some operators are looking at that area as well because of their existing relationships with the SON vendors who want to position themselves in the RIC landscape.,,3/4/2021,,RAN,,Ben Basler,0,0,
C8122,T1874,Anil Rao,Analysys Mason,Verbal Comment,Neutral,Open RAN is another step. It is early days. Tough for operators to do much with confidence. They will not touch the macro networks but rather secondary or private networks -- more of a contained environment where they can take a higher level of risk.,,3/4/2021,,RAN,,Ben Basler,0,0,
C8121,T1958,James Crawshaw,Omdia,General Reports Completed,Neutral,"Operators have begun rolling out 5G, so there have been concerns that their electricity consumption would begin to rise dramatically, undoing their efforts to reach carbon neutrality. However, retiring legacy technologies, adopting Single RAN, using small cells, and optimizing energy usage through better network management could lead to RAN energy consumption being maintained at pre-5G levels or even reduced.",,3/25/2021,,5G,,,0,0,
C8120,T1881,Scott Raynovich,Futuriom,Verbal Comment,Neutral,"The obvious opportunity is not only delivering the app at the edge when the processes are required, but to be able to have a view into the data that's being created at the edge, and leverage that info to continuously optimize the experience so customers and providers can leverage more analytics at the edge as well.",,3/4/2021,Use cases,Edge,,Stephen Spellicy,0,0,
C8119,T1881,Scott Raynovich,Futuriom,Verbal Comment,Neutral,"The opportunities are there for VMware. The telecom business is way too conservative and it has to change/adapt. But bringing in the hyperscalers is like bringing a fox into the henhouse. Operators could be relegated to being just fat, dumb pipes. It's happened before: the internet, streaming, cloud, edge. It's all about value-add, but they just don't get it or can't move quickly enough.",,3/4/2021,Strategy,RAN,,Stephen Spellicy,0,0,
C8118,T1883,Karl Whitelock,IDC,Verbal Comment,Advice,"Lots of potential and big money to be made re. VMware providing consulting services for the operators. They're so fixated on the SMB and consumer segments and that's only half of their revenues.  They need to focus more on the large enterprises, government, etc.",,3/5/2021,Strategy,Telco-Cloud,,Misbah Mahmoodi,0,0,
C8117,T1883,Karl Whitelock,IDC,Verbal Comment,Neutral,"Virtual Business Enablers (VBE): BT was one of the first (BearingPoint/PCMS), but the execs can't see the value because they're in the old-style thinking of ""we have to provide a connection."" Tata Communications is a good one, they bought Teleena (Netherlands) and they've been providing some cool stuff in the IoT world in various industries. DT and Telefonica realize they have to do something different.",,3/5/2021,,Telco,,Erik Wernevi,0,0,
C8116,T1883,Karl Whitelock,IDC,Verbal Comment,Neutral,"CSP services: Asset tracking like for construction equipment and farming (driverless tractors, John Deere assets), but there has to be connectivity. Healthcare is 3-5 yrs before we started seeing something big; Sports (sensors everywhere) for collecting live data - we saw it at the Superbowl, for example with Verizon. It will ramp up in the next 2-5 years with 5G infrastructure deployment.",,3/5/2021,,Telco-Cloud,,Erik Wernevi,0,0,
C8115,T1883,Karl Whitelock,IDC,Verbal Comment,Neutral,"CSP partnerships with hyperscalers (ex. MEC) with providers offering the connectivity. I would say to the CSPs be careful who you're playing with because they could eat you alive. Google will tell you they have the largest network, not AT&T or Tata, and I think it's a spot-on statement. So what's stopping the hyperscalers from bringing that third piece (connectivity)? Many operators will stick with connectivity for consumers and that will inevitably lead to operators consolidating.",,3/5/2021,,Telco,,Erik Wernevi,0,0,
